OrderID,CustomerID,FoodItemID,FoodItemName,Quantity,OrderDate,OrderTime,Total_ItemsPrice
386,87,203,Cheesy Tikka,1,22-Mar-26,10:20:39 PM,320
387,87,234,South Indian IceCream,2,29-Mar-26,10:45:35 PM,360
388,88,396,Hot IceCream,3,30-Apr-26,8:27:15 AM,210
389,88,320,Crispy Kheer,2,05-Mar-26,5:30:35 PM,640
390,88,408,Spicy Manchurian,1,02-Mar-26,5:14:42 AM,180
391,89,366,Tandoori Curry,1,29-Apr-26,3:52:23 PM,70
392,89,444,Schezwan Kheer,3,28-Apr-26,2:44:46 AM,960
393,89,268,Punjabi Halwa,4,03-Jan-26,1:26:40 AM,720
394,89,184,Deluxe Noodles,4,02-Feb-26,6:38:17 AM,280
395,90,311,Schezwan Pizza,1,15-Jan-26,8:30:25 PM,180
396,90,185,BBQ Roll,3,15-Jan-26,3:25:28 AM,960
397,90,358,Hot Tikka,4,18-Apr-26,8:22:58 PM,280
398,90,354,Spicy Roti,3,25-Mar-26,4:11:11 AM,360
399,90,267,North Indian Roll,3,11-Apr-26,8:41:54 AM,180
400,91,162,Garlic Tikka,1,31-Mar-26,7:13:49 AM,40
401,91,414,Cheesy Burger,3,18-Apr-26,12:22:42 AM,960
402,91,161,Special Idly,3,06-Mar-26,8:24:23 PM,750
403,92,122,BBQ IceCream,4,28-Feb-26,9:24:41 AM,1280
404,92,178,Sweet Biryani,1,29-Jan-26,6:32:31 PM,180
405,92,347,Tandoori Halwa,4,30-Apr-26,2:49:26 AM,360
406,92,319,Baked Dosa,1,22-Mar-26,11:51:37 AM,150
407,93,127,Spicy Kebab,3,09-Mar-26,2:30:14 PM,960
408,93,332,Tandoori Fried Rice,1,27-Mar-26,7:26:57 AM,50
409,93,381,BBQ Manchurian,1,10-Apr-26,10:13:55 PM,320
410,93,392,Baked Platter,2,04-Jan-26,9:35:50 PM,240
411,94,184,Deluxe Noodles,1,01-Apr-26,1:11:18 AM,70
412,94,327,Tandoori Roll,3,06-Apr-26,8:21:15 PM,450
413,94,291,Punjabi Roll,4,09-Feb-26,10:30:46 PM,1520
414,95,285,Smoky Vada,1,07-Jan-26,10:27:17 AM,150
415,95,295,Smoky Manchurian,2,07-Mar-26,10:59:42 AM,80
416,95,396,Hot IceCream,3,24-Mar-26,9:54:43 PM,210
417,95,181,BBQ Biryani,4,01-Feb-26,1:34:40 AM,1280
418,95,290,Hot Fried Rice,3,24-Jan-26,6:18:31 PM,120
419,95,126,Punjabi Dosa,4,12-Mar-26,5:27:31 PM,1000
420,96,127,Spicy Kebab,2,24-Feb-26,2:13:10 AM,640
421,96,325,Cheesy Roll,4,25-Jan-26,12:40:54 AM,720
422,96,406,Sweet Naan,1,09-Jan-26,7:22:59 AM,90
423,96,297,Smoky Halwa,1,27-Jan-26,4:49:18 PM,70
424,97,180,Schezwan Burger,1,14-Jan-26,12:13:38 PM,150
425,97,175,South Indian Roll,2,06-Feb-26,11:58:13 PM,100
426,97,281,Special Platter,1,23-Apr-26,5:48:35 AM,60
427,97,357,Tandoori Noodles,4,07-Jan-26,9:34:25 AM,240
428,98,334,Spicy Fried Rice,4,07-Feb-26,4:30:11 PM,160
429,98,339,Hyderabadi Platter,1,20-Apr-26,6:15:57 PM,60
430,98,122,BBQ IceCream,2,11-Apr-26,9:53:18 AM,640
431,98,110,Cheesy Salad,3,05-Feb-26,9:32:48 AM,750
432,99,108,Sweet Kheer,2,16-Mar-26,11:40:59 PM,120
433,99,184,Deluxe Noodles,2,27-Jan-26,2:57:28 AM,140
434,99,229,Hot Curry,2,30-Mar-26,3:29:58 PM,760
435,99,210,Garlic Roti,2,14-Jan-26,5:41:21 AM,100
436,99,313,Spicy Kheer,1,26-Jan-26,4:31:52 AM,250
437,99,139,Deluxe Halwa,3,23-Jan-26,2:43:19 PM,690
438,100,176,Cheesy Kheer,2,04-Mar-26,7:31:16 AM,100
439,100,437,Deluxe Naan,2,16-Feb-26,7:58:55 PM,180
440,100,401,Spicy Pizza,1,15-Jan-26,9:38:46 AM,50
441,100,420,Hot Pasta,1,27-Apr-26,11:36:19 AM,180
442,100,352,BBQ Naan,1,08-Jan-26,11:59:48 PM,40
443,100,220,Spicy Naan,1,25-Mar-26,10:12:25 AM,380
444,101,429,Cheesy Biryani,2,20-Mar-26,9:20:48 PM,760
445,101,255,Sweet Pizza,2,11-Apr-26,7:46:28 PM,180
446,101,387,Tandoori Kheer,1,11-Apr-26,8:58:39 PM,60
447,101,282,South Indian Tikka,1,05-Apr-26,7:49:40 PM,120
448,102,182,Garlic IceCream,1,25-Mar-26,6:41:48 PM,70
449,102,271,Spicy Curry,2,19-Jan-26,7:10:47 PM,180
450,102,404,Spicy Tikka,3,04-Mar-26,11:45:59 PM,540
451,102,305,Schezwan Pasta,4,10-Feb-26,6:24:54 PM,600
452,103,360,Tandoori Pasta,2,05-Feb-26,1:25:54 AM,360
453,103,152,Baked Idly,1,26-Apr-26,5:14:19 AM,320
454,103,356,Punjabi Fried Rice,2,07-Feb-26,12:16:16 PM,80
455,103,191,BBQ Burger,3,03-Jan-26,10:42:57 PM,540
456,104,332,Tandoori Fried Rice,3,02-Apr-26,2:48:10 AM,150
457,104,312,North Indian Fried Rice,4,04-Mar-26,2:11:55 PM,240
458,104,287,Mexican Roti,1,24-Apr-26,4:13:10 AM,120
459,105,377,Schezwan Halwa,3,23-Mar-26,2:42:43 AM,120
460,105,215,Garlic Noodles,2,17-Jan-26,11:38:33 PM,460
461,105,266,Tandoori Manchurian,1,15-Apr-26,8:59:35 AM,250
462,105,417,North Indian Noodles,1,02-Mar-26,4:38:46 PM,380
463,105,214,Punjabi Naan,4,27-Apr-26,1:14:12 AM,480
464,105,443,Sweet Vada,2,15-Apr-26,6:49:29 AM,240
465,106,154,Schezwan Vada,4,23-Apr-26,4:55:55 PM,280
466,106,434,Hot Platter,1,08-Feb-26,5:28:46 PM,90
467,106,437,Deluxe Naan,2,03-Apr-26,12:16:24 AM,180
468,106,418,Deluxe Fried Rice,1,15-Mar-26,3:54:12 PM,70
469,106,327,Tandoori Roll,1,19-Feb-26,10:45:17 PM,150
470,107,309,Crispy Halwa,3,09-Mar-26,6:34:54 PM,690
471,107,188,Mexican Pizza,1,21-Apr-26,11:59:21 PM,320
472,107,229,Hot Curry,4,30-Apr-26,1:12:40 AM,1520
473,107,402,Crispy Pizza,2,11-Feb-26,9:31:15 PM,180
474,108,120,Garlic Curry,3,07-Feb-26,6:43:56 AM,270
475,108,333,Punjabi Roti,4,18-Apr-26,10:17:32 AM,200
476,108,255,Sweet Pizza,3,21-Apr-26,4:44:29 AM,270
477,108,288,Smoky Noodles,2,07-Jan-26,2:19:48 PM,140
478,108,316,Punjabi Kheer,1,08-Mar-26,10:46:28 AM,50
479,108,260,Cheesy Idly,3,27-Feb-26,7:26:16 AM,450
480,109,301,Baked Roll,1,25-Jan-26,9:28:52 PM,380
481,109,259,Garlic Pasta,4,01-Jan-26,3:13:42 PM,1520
482,109,105,Garlic Kebab,4,10-Feb-26,7:41:30 PM,1520
483,109,158,Hyderabadi Burger,4,21-Jan-26,7:11:17 AM,160
484,110,226,Baked Pasta,3,23-Mar-26,8:52:56 PM,450
485,110,110,Cheesy Salad,2,28-Feb-26,9:24:35 AM,500
486,110,447,Special Halwa,1,07-Feb-26,3:34:26 AM,90
487,110,103,BBQ Curry,2,11-Feb-26,10:44:13 PM,240
488,110,247,Hyderabadi Halwa,3,09-Apr-26,2:54:20 AM,450
489,111,179,Hyderabadi Tikka,4,01-Feb-26,1:11:34 PM,360
490,111,442,Mexican Platter,2,12-Jan-26,12:27:16 PM,180
491,111,262,Punjabi Tikka,1,05-Feb-26,5:49:15 PM,120
492,111,336,Punjabi Salad,4,26-Jan-26,7:13:46 PM,200
493,112,241,Schezwan Biryani,2,13-Jan-26,6:44:54 AM,460
494,112,416,Smoky Tikka,1,15-Feb-26,6:38:21 AM,60
495,112,420,Hot Pasta,2,10-Mar-26,7:10:58 AM,360
496,112,199,Deluxe Roll,4,11-Mar-26,3:47:11 AM,720
497,113,213,Mexican Biryani,2,07-Mar-26,1:26:54 AM,80
498,113,272,South Indian Pasta,2,22-Apr-26,8:45:10 PM,460
499,113,399,Crispy Fried Rice,1,28-Feb-26,11:55:31 AM,90
500,114,400,Special Manchurian,4,21-Apr-26,8:13:47 AM,240
501,114,448,North Indian Idly,2,10-Jan-26,5:29:12 PM,240
502,114,124,Cheesy Halwa,1,03-Apr-26,11:35:37 PM,120
503,114,164,Garlic Salad,3,13-Apr-26,1:11:44 AM,360
504,115,161,Special Idly,3,21-Mar-26,8:51:23 AM,750
505,115,371,Tandoori Salad,2,02-Apr-26,11:32:44 PM,640
506,115,164,Garlic Salad,2,03-Jan-26,6:25:38 AM,240
507,115,232,Deluxe Curry,2,04-Feb-26,3:54:32 PM,100
508,115,121,North Indian Kheer,4,14-Jan-26,12:25:14 AM,720
509,116,160,Garlic Halwa,3,04-Mar-26,3:48:47 PM,450
510,116,364,Deluxe Vada,3,01-Feb-26,5:19:33 PM,150
511,116,367,Hot Noodles,3,13-Feb-26,9:25:10 PM,450
512,116,312,North Indian Fried Rice,1,25-Mar-26,4:15:15 AM,60
513,116,448,North Indian Idly,2,28-Mar-26,5:42:46 PM,240
514,116,289,South Indian Naan,3,20-Jan-26,12:19:25 AM,360
515,117,365,Deluxe Tikka,3,02-Jan-26,4:58:42 AM,750
516,117,448,North Indian Idly,3,12-Mar-26,1:55:42 AM,360
517,117,198,Cheesy Fried Rice,2,17-Jan-26,8:15:35 AM,80
518,118,295,Smoky Manchurian,4,06-Apr-26,4:17:38 AM,160
519,118,368,Garlic Dosa,2,25-Mar-26,2:49:24 AM,500
520,118,258,Special Fried Rice,3,08-Jan-26,7:21:56 AM,120
521,119,444,Schezwan Kheer,1,27-Apr-26,4:47:56 AM,320
522,119,210,Garlic Roti,2,24-Jan-26,6:46:14 AM,100
523,119,137,Garlic Fried Rice,4,28-Mar-26,1:12:18 PM,1280
524,119,237,Hyderabadi Pizza,2,11-Feb-26,10:27:19 PM,500
525,119,336,Punjabi Salad,1,25-Feb-26,12:53:41 AM,50
526,120,225,North Indian Dosa,3,04-Feb-26,6:49:39 PM,960
527,120,234,South Indian IceCream,4,16-Mar-26,2:22:11 AM,720
528,120,339,Hyderabadi Platter,3,29-Apr-26,3:37:49 AM,180
529,120,237,Hyderabadi Pizza,2,30-Jan-26,1:40:42 PM,500
530,121,321,Cheesy Vada,4,20-Jan-26,6:24:25 AM,720
531,121,126,Punjabi Dosa,2,01-Apr-26,4:58:36 PM,500
532,121,373,Crispy Curry,4,02-Jan-26,2:45:47 AM,1520
533,121,311,Schezwan Pizza,1,18-Jan-26,11:21:15 PM,180
534,121,237,Hyderabadi Pizza,3,14-Feb-26,11:54:41 PM,750
535,121,387,Tandoori Kheer,4,18-Jan-26,7:37:35 AM,240
536,122,429,Cheesy Biryani,1,14-Mar-26,5:46:15 PM,380
537,122,392,Baked Platter,3,23-Feb-26,9:55:25 AM,360
538,122,220,Spicy Naan,3,03-Jan-26,10:54:36 AM,1140
539,122,200,Smoky Fried Rice,3,10-Mar-26,8:37:41 AM,750
540,122,154,Schezwan Vada,3,16-Jan-26,4:35:10 PM,210
541,123,430,Cheesy Pasta,4,29-Jan-26,6:41:45 PM,200
542,123,175,South Indian Roll,3,08-Mar-26,8:49:23 PM,150
543,123,441,Schezwan Kebab,3,24-Apr-26,9:27:56 PM,180
544,123,293,Spicy Pasta,1,18-Apr-26,3:42:26 AM,320
545,123,149,Cheesy Dosa,1,31-Jan-26,10:13:15 PM,250
546,123,384,Deluxe Kebab,1,14-Mar-26,9:44:29 AM,380
547,124,366,Tandoori Curry,4,16-Feb-26,11:56:33 AM,280
548,124,111,Punjabi Pasta,2,29-Mar-26,10:20:51 AM,760
549,124,447,Special Halwa,3,30-Mar-26,10:51:12 PM,270
550,124,165,South Indian Pizza,3,17-Apr-26,5:59:21 PM,210
551,124,222,Baked Roti,4,25-Mar-26,6:27:56 AM,200
552,125,118,Sweet Platter,4,20-Mar-26,2:52:50 PM,280
553,125,207,Sweet Noodles,4,19-Jan-26,10:22:42 PM,920
554,125,387,Tandoori Kheer,1,16-Feb-26,10:53:11 PM,60
555,125,207,Sweet Noodles,3,26-Mar-26,9:17:11 AM,690
556,126,424,Hyderabadi Kebab,2,27-Mar-26,8:27:37 PM,100
557,126,276,North Indian Biryani,3,13-Jan-26,2:53:57 PM,450
558,126,415,North Indian IceCream,2,10-Feb-26,10:35:33 PM,100
559,126,279,Mexican Dosa,4,13-Apr-26,1:50:25 AM,200
560,126,220,Spicy Naan,3,20-Apr-26,6:52:55 PM,1140
561,127,281,Special Platter,2,23-Feb-26,3:48:30 PM,120
562,127,327,Tandoori Roll,3,26-Apr-26,11:26:47 AM,450
563,127,212,Spicy Halwa,2,10-Mar-26,1:18:27 PM,760
564,128,284,North Indian Tikka,3,09-Jan-26,1:12:23 AM,690
565,128,144,North Indian Pasta,1,22-Jan-26,4:15:51 PM,250
566,128,446,Sweet Idly,3,11-Jan-26,8:12:21 AM,450
567,128,140,Deluxe Salad,3,06-Feb-26,12:56:56 PM,180
568,128,173,Deluxe Platter,1,04-Apr-26,6:48:57 AM,50
569,129,277,Special Kheer,1,11-Mar-26,8:32:36 AM,380
570,129,261,Crispy IceCream,2,25-Jan-26,3:42:16 PM,640
571,129,413,Sweet Halwa,2,12-Apr-26,10:33:53 AM,500
572,129,412,Crispy Kebab,1,25-Mar-26,7:27:29 AM,40
573,130,155,Crispy Roll,2,28-Apr-26,7:10:46 PM,360
574,130,323,Garlic Soup,1,22-Apr-26,7:41:40 PM,60
575,130,119,Mexican Noodles,3,23-Mar-26,4:38:33 PM,270
576,130,175,South Indian Roll,3,02-Jan-26,4:39:41 AM,150
577,130,347,Tandoori Halwa,3,24-Jan-26,7:47:42 AM,270
578,130,344,Special Dosa,3,24-Mar-26,10:40:31 PM,960
579,131,221,Hot Roll,1,21-Apr-26,5:19:50 AM,40
580,131,417,North Indian Noodles,4,10-Mar-26,4:12:18 PM,1520
581,131,235,Deluxe Pizza,1,02-Jan-26,7:40:27 AM,180
582,131,410,Cheesy Platter,2,16-Apr-26,6:43:49 AM,100
583,132,263,BBQ Kebab,3,25-Jan-26,12:13:22 AM,120
584,132,255,Sweet Pizza,2,01-Feb-26,1:25:21 PM,180
585,132,281,Special Platter,2,08-Apr-26,3:47:25 AM,120
586,133,443,Sweet Vada,4,05-Feb-26,9:16:46 PM,480
587,133,398,Hot Pizza,3,31-Jan-26,2:14:49 AM,750
588,133,330,South Indian Platter,2,14-Mar-26,2:11:47 PM,100
589,133,302,South Indian Vada,2,31-Jan-26,8:39:57 AM,100
590,133,257,Sweet Roti,2,11-Jan-26,3:46:12 PM,500
591,134,203,Cheesy Tikka,1,22-Apr-26,2:28:46 PM,320
592,134,231,Special Pizza,3,29-Mar-26,4:11:45 AM,120
593,134,284,North Indian Tikka,3,26-Feb-26,4:48:16 PM,690
594,135,342,Smoky Biryani,3,31-Mar-26,8:41:35 AM,960
595,135,264,BBQ Fried Rice,4,11-Feb-26,10:44:53 PM,360
596,135,341,Hot Naan,4,11-Feb-26,2:58:40 AM,200
597,135,408,Spicy Manchurian,1,04-Jan-26,11:36:21 AM,180
598,136,217,Punjabi Vada,2,16-Jan-26,9:18:16 AM,760
599,136,392,Baked Platter,4,28-Jan-26,1:34:59 AM,480
600,136,238,Hyderabadi Roti,1,14-Jan-26,4:11:20 AM,320
601,136,396,Hot IceCream,1,21-Feb-26,12:31:22 PM,70
602,136,336,Punjabi Salad,4,03-Mar-26,8:25:25 AM,200
603,136,126,Punjabi Dosa,3,21-Jan-26,9:29:52 PM,750
604,137,145,BBQ Idly,1,31-Jan-26,10:41:20 PM,250
605,137,443,Sweet Vada,4,27-Apr-26,3:42:52 PM,480
606,137,248,Hyderabadi Fried Rice,1,23-Mar-26,4:20:53 PM,320
607,137,271,Spicy Curry,1,10-Feb-26,5:10:31 PM,90
608,137,370,BBQ Halwa,2,22-Jan-26,7:27:15 PM,240
609,138,434,Hot Platter,4,10-Mar-26,11:54:11 PM,360
610,138,332,Tandoori Fried Rice,2,08-Jan-26,6:55:53 PM,100
611,138,110,Cheesy Salad,2,26-Apr-26,1:21:58 AM,500
612,138,149,Cheesy Dosa,4,26-Mar-26,3:31:45 PM,1000
613,139,127,Spicy Kebab,1,29-Apr-26,10:21:38 PM,320
614,139,233,Schezwan Fried Rice,3,01-Feb-26,7:47:14 PM,180
615,139,190,Deluxe Pasta,2,30-Jan-26,12:57:49 PM,120
616,139,223,Sweet Burger,3,30-Apr-26,6:16:38 AM,540
617,139,384,Deluxe Kebab,2,30-Jan-26,11:21:35 PM,760
618,139,233,Schezwan Fried Rice,2,09-Feb-26,10:44:48 AM,120
619,140,347,Tandoori Halwa,4,10-Mar-26,1:51:58 PM,360
620,140,165,South Indian Pizza,2,03-Feb-26,1:28:16 AM,140
621,140,257,Sweet Roti,2,08-Jan-26,4:43:24 AM,500
622,140,358,Hot Tikka,2,06-Jan-26,8:24:41 AM,140
623,140,201,South Indian Kebab,3,17-Feb-26,3:51:51 PM,270
624,141,174,Mexican Tikka,4,06-Apr-26,8:44:48 PM,200
625,141,239,Hyderabadi Dosa,1,15-Feb-26,10:58:34 AM,50
626,141,162,Garlic Tikka,3,25-Feb-26,5:11:30 AM,120
627,141,319,Baked Dosa,4,07-Feb-26,7:39:55 AM,600
628,141,344,Special Dosa,2,09-Feb-26,6:57:26 AM,640
629,142,377,Schezwan Halwa,2,15-Jan-26,4:30:39 PM,80
630,142,203,Cheesy Tikka,4,16-Apr-26,5:37:14 PM,1280
631,142,122,BBQ IceCream,4,27-Feb-26,3:42:58 AM,1280
632,143,394,Spicy Dosa,2,27-Jan-26,5:27:50 AM,240
633,143,322,Schezwan Roll,1,23-Jan-26,3:59:36 AM,320
634,143,123,Baked Tikka,4,16-Feb-26,4:26:37 AM,720
635,143,391,Garlic Naan,2,14-Jan-26,4:45:18 PM,640
636,144,348,Punjabi IceCream,2,27-Feb-26,9:31:14 AM,120
637,144,269,Mexican Manchurian,1,06-Apr-26,3:56:20 AM,380
638,144,361,Garlic Kheer,2,29-Apr-26,6:29:44 AM,640
639,144,395,Schezwan Idly,4,24-Feb-26,9:28:31 PM,600
640,145,344,Special Dosa,3,29-Mar-26,11:46:32 AM,960
641,145,300,Sweet Salad,4,12-Feb-26,10:10:48 PM,240
642,145,385,Special Roll,2,08-Apr-26,7:57:19 AM,180
643,145,342,Smoky Biryani,3,21-Mar-26,11:33:34 PM,960
644,145,329,Smoky Naan,2,24-Mar-26,2:31:25 PM,120
645,146,286,Hot Burger,2,23-Mar-26,10:52:38 AM,180
646,146,408,Spicy Manchurian,4,13-Feb-26,11:28:36 PM,720
647,146,180,Schezwan Burger,2,29-Apr-26,6:20:55 PM,300
648,146,364,Deluxe Vada,2,08-Mar-26,1:30:17 AM,100
649,147,310,Spicy Biryani,4,24-Mar-26,4:10:24 AM,600
650,147,377,Schezwan Halwa,2,04-Mar-26,4:58:22 PM,80
651,147,373,Crispy Curry,1,21-Mar-26,1:16:16 AM,380
652,147,393,BBQ Dosa,1,27-Apr-26,7:50:47 PM,60
653,147,101,North Indian Soup,4,22-Feb-26,6:53:23 AM,600
654,148,104,Baked Soup,3,11-Apr-26,1:26:17 PM,150
655,148,381,BBQ Manchurian,2,23-Mar-26,1:58:43 AM,640
656,148,401,Spicy Pizza,1,19-Feb-26,3:36:51 PM,50
657,149,282,South Indian Tikka,1,04-Jan-26,12:31:21 PM,120
658,149,320,Crispy Kheer,2,30-Mar-26,3:46:32 AM,640
659,149,356,Punjabi Fried Rice,4,03-Mar-26,9:41:39 AM,160
660,150,399,Crispy Fried Rice,4,20-Feb-26,8:12:37 PM,360
661,150,187,Schezwan Noodles,1,20-Mar-26,5:20:27 PM,70
662,150,183,Punjabi Kebab,1,08-Apr-26,4:50:44 AM,40
663,150,416,Smoky Tikka,4,31-Jan-26,10:20:48 AM,240
664,151,290,Hot Fried Rice,1,22-Mar-26,8:33:43 AM,40
665,151,307,Mexican Burger,4,15-Apr-26,4:37:54 AM,600
666,151,152,Baked Idly,1,09-Mar-26,1:28:42 PM,320
667,151,426,Smoky Pasta,4,20-Apr-26,11:36:33 PM,280
668,152,194,Cheesy IceCream,4,01-Apr-26,4:58:53 PM,1280
669,152,448,North Indian Idly,2,13-Apr-26,11:25:40 PM,240
670,152,171,Baked Kheer,1,16-Apr-26,1:10:50 PM,180
671,152,219,Smoky Dosa,1,16-Feb-26,1:48:26 PM,70
672,152,406,Sweet Naan,4,15-Mar-26,3:20:34 PM,360
673,152,141,Punjabi Idly,2,20-Jan-26,9:37:27 AM,640
674,153,370,BBQ Halwa,2,02-Apr-26,12:32:53 PM,240
675,153,363,Cheesy Kebab,2,10-Jan-26,10:32:45 AM,120
676,153,254,Punjabi Noodles,1,27-Apr-26,9:18:58 AM,250
677,154,346,Tandoori Vada,4,10-Feb-26,6:38:49 PM,720
678,154,116,Punjabi Pizza,4,29-Mar-26,11:50:36 PM,1000
679,154,232,Deluxe Curry,4,05-Apr-26,10:53:51 AM,200
680,154,435,Crispy Tikka,1,19-Mar-26,8:34:13 AM,40
681,155,217,Punjabi Vada,2,05-Feb-26,3:54:47 AM,760
682,155,158,Hyderabadi Burger,3,20-Mar-26,9:38:37 PM,120
683,155,283,Schezwan Naan,3,23-Apr-26,8:17:30 AM,690
684,155,402,Crispy Pizza,4,12-Mar-26,11:23:38 AM,360
685,156,300,Sweet Salad,2,19-Mar-26,5:17:11 PM,120
686,156,394,Spicy Dosa,1,07-Feb-26,5:29:14 PM,120
687,156,361,Garlic Kheer,2,21-Jan-26,2:57:11 PM,640
688,156,246,North Indian Naan,4,27-Mar-26,3:59:37 AM,720
689,157,321,Cheesy Vada,1,06-Feb-26,9:26:18 PM,180
690,157,249,North Indian Burger,3,10-Mar-26,12:50:19 AM,960
691,157,376,North Indian Pizza,3,14-Jan-26,4:40:31 PM,150
692,157,190,Deluxe Pasta,2,02-Mar-26,1:37:13 PM,120
693,158,450,Schezwan Manchurian,4,28-Feb-26,7:58:37 PM,920
694,158,319,Baked Dosa,1,05-Jan-26,9:10:38 PM,150
695,158,142,Spicy Burger,3,14-Mar-26,12:57:24 PM,150
696,158,159,Crispy Vada,3,23-Apr-26,6:55:21 PM,690
697,158,250,Spicy IceCream,1,04-Apr-26,1:53:30 AM,90
698,159,153,Smoky Kheer,2,26-Mar-26,5:34:17 PM,120
699,159,321,Cheesy Vada,3,18-Mar-26,10:12:24 AM,540
700,159,446,Sweet Idly,3,29-Jan-26,11:38:34 AM,450
701,159,309,Crispy Halwa,2,16-Mar-26,8:55:13 PM,460
702,160,219,Smoky Dosa,2,05-Feb-26,12:32:38 AM,140
703,160,240,Schezwan Tikka,1,11-Mar-26,7:13:20 PM,250
704,160,333,Punjabi Roti,2,13-Feb-26,12:18:40 AM,100
705,160,398,Hot Pizza,4,26-Jan-26,1:25:18 AM,1000
706,160,390,Sweet Soup,1,04-Feb-26,6:50:55 AM,90
707,160,137,Garlic Fried Rice,2,26-Apr-26,10:44:30 AM,640
708,161,317,Hot Biryani,4,30-Mar-26,10:42:56 PM,480
709,161,257,Sweet Roti,2,22-Apr-26,6:58:11 PM,500
710,161,392,Baked Platter,4,01-Jan-26,5:50:14 PM,480
711,161,185,BBQ Roll,2,15-Feb-26,10:47:46 PM,640
712,161,342,Smoky Biryani,2,01-Mar-26,3:29:29 AM,640
713,161,260,Cheesy Idly,2,04-Jan-26,2:47:33 PM,300
714,162,170,Tandoori Naan,3,13-Feb-26,1:38:14 PM,750
715,162,354,Spicy Roti,4,28-Apr-26,10:28:14 PM,480
716,162,294,Special Roti,2,20-Apr-26,4:26:56 AM,640
717,163,405,Hyderabadi Salad,1,23-Jan-26,7:36:49 AM,120
718,163,410,Cheesy Platter,4,19-Apr-26,6:10:50 PM,200
719,163,163,Special Pasta,4,16-Jan-26,11:48:12 AM,720
720,163,345,North Indian Vada,1,15-Mar-26,2:45:40 AM,320
721,163,355,Punjabi Burger,4,18-Jan-26,6:22:22 PM,200
722,163,143,Schezwan Roti,2,28-Feb-26,9:14:12 AM,80
723,164,288,Smoky Noodles,1,10-Mar-26,4:43:57 AM,70
724,164,423,Special Naan,3,04-Mar-26,5:38:42 PM,1140
725,164,166,Crispy Salad,3,16-Jan-26,11:32:30 PM,270
726,164,168,Hot Roti,4,14-Apr-26,6:11:25 AM,360
727,164,161,Special Idly,1,15-Jan-26,1:11:53 AM,250
728,164,102,Hyderabadi IceCream,2,21-Apr-26,10:58:15 AM,100
729,165,161,Special Idly,4,05-Jan-26,12:45:41 PM,1000
730,165,152,Baked Idly,4,12-Apr-26,11:45:30 AM,1280
731,165,235,Deluxe Pizza,1,27-Jan-26,8:25:25 PM,180
732,165,257,Sweet Roti,2,20-Jan-26,5:16:59 AM,500
733,165,238,Hyderabadi Roti,3,05-Apr-26,12:29:28 PM,960
734,165,201,South Indian Kebab,4,17-Mar-26,1:36:27 AM,360
735,166,285,Smoky Vada,1,26-Mar-26,10:34:29 PM,150
736,166,181,BBQ Biryani,2,30-Mar-26,5:34:38 AM,640
737,166,144,North Indian Pasta,2,01-Apr-26,2:43:16 PM,500
738,167,190,Deluxe Pasta,3,21-Feb-26,8:55:59 AM,180
739,167,148,Deluxe Soup,1,05-Apr-26,7:13:23 PM,380
740,167,203,Cheesy Tikka,3,22-Mar-26,3:55:36 AM,960
741,168,269,Mexican Manchurian,2,26-Feb-26,5:13:15 AM,760
742,168,174,Mexican Tikka,4,14-Mar-26,12:28:53 PM,200
743,168,281,Special Platter,1,06-Apr-26,8:19:28 AM,60
744,168,131,Baked Salad,4,27-Jan-26,10:31:44 AM,600
745,168,422,Tandoori Biryani,1,05-Apr-26,4:53:55 AM,250
746,168,393,BBQ Dosa,1,21-Feb-26,4:27:19 PM,60
747,169,360,Tandoori Pasta,2,17-Apr-26,12:37:46 PM,360
748,169,180,Schezwan Burger,2,05-Feb-26,9:21:56 PM,300
749,169,414,Cheesy Burger,1,11-Apr-26,4:58:50 PM,320
750,170,415,North Indian IceCream,1,18-Feb-26,12:52:43 PM,50
751,170,170,Tandoori Naan,1,06-Apr-26,8:12:49 PM,250
752,170,161,Special Idly,3,14-Feb-26,4:52:14 AM,750
753,170,416,Smoky Tikka,2,17-Feb-26,10:39:38 PM,120
754,170,261,Crispy IceCream,2,03-Jan-26,2:39:21 AM,640
755,171,395,Schezwan Idly,2,01-Apr-26,2:18:49 PM,300
756,171,224,South Indian Fried Rice,1,17-Apr-26,2:18:38 PM,70
757,171,276,North Indian Biryani,1,25-Apr-26,10:23:50 AM,150
758,172,388,Hyderabadi Manchurian,4,28-Jan-26,2:32:50 AM,240
759,172,212,Spicy Halwa,4,30-Apr-26,6:56:47 PM,1520
760,172,216,BBQ Noodles,1,30-Apr-26,4:38:11 AM,90
761,172,349,Sweet Pasta,3,17-Jan-26,3:27:14 PM,1140
762,172,431,South Indian Noodles,4,17-Apr-26,11:19:26 AM,200
763,172,340,Hot Kheer,3,26-Jan-26,12:31:55 PM,210
764,173,202,Spicy Idly,4,06-Jan-26,10:50:21 AM,600
765,173,113,Special Salad,3,24-Apr-26,10:43:55 PM,270
766,173,448,North Indian Idly,2,14-Jan-26,12:50:11 AM,240
767,174,178,Sweet Biryani,4,22-Jan-26,9:21:34 AM,720
768,174,449,BBQ Kheer,4,02-Jan-26,2:34:56 AM,360
769,174,148,Deluxe Soup,3,01-Feb-26,4:27:35 PM,1140
770,174,141,Punjabi Idly,2,27-Feb-26,7:38:58 AM,640
771,175,264,BBQ Fried Rice,3,02-Jan-26,6:49:18 AM,270
